Date,Open,High,Low,Close,Adj_Close,Volume,Significant_Move
2017-01-23,"10,060.65","10,234.65","10,029.30",10219.4,"10,219.40",-,0
2017-01-24,"10,186.50","10,213.70","10,133.15",10201.6,"10,201.60",-,0
2017-01-25,"10,221.65","10,239.50","10,154.75",10164.45,"10,164.45",-,0
2017-01-27,"10,144.20","10,212.55","10,100.85",10181.85,"10,181.85",-,0
2017-01-30,"10,114.35","10,195.70","10,065.05",10170.65,"10,170.65",-,0
2017-01-31,"10,158.20","10,158.20","9,620.45",9848.5,"9,848.50",-,1
2017-02-01,"9,811.10","9,831.05","9,592.25",9750.0,"9,750.00",-,1
2017-02-02,"9,753.55","9,989.20","9,681.75",9926.0,"9,926.00",-,0
2017-02-03,"9,927.35","10,058.80","9,863.65",10025.8,"10,025.80",-,0
2017-02-06,"10,076.55","10,093.15","9,954.55",10029.05,"10,029.05",-,0
2017-02-07,"10,034.95","10,042.15","9,967.85",9997.95,"9,997.95",-,0
2017-02-08,"9,988.60","10,071.65","9,973.60",10007.05,"10,007.05",-,0
2017-02-09,"10,026.40","10,186.10","10,005.00",10167.9,"10,167.90",-,0
2017-02-10,"10,185.45","10,432.95","10,180.45",10387.85,"10,387.85",-,0
2017-02-13,"10,402.15","10,469.20","10,340.40",10452.9,"10,452.90",-,0
2017-02-14,"10,462.35","10,489.45","10,423.75",10474.1,"10,474.10",-,0
2017-02-15,"10,464.05","10,550.50","10,318.95",10427.65,"10,427.65",-,0
2017-02-16,"10,488.95","10,640.50","10,488.95",10628.05,"10,628.05",-,0
2017-02-17,"10,674.20","10,676.00","10,483.90",10527.2,"10,527.20",-,0
2017-02-20,"10,544.45","10,740.30","10,516.95",10671.25,"10,671.25",-,0
2017-02-21,"10,716.70","10,801.60","10,643.90",10680.75,"10,680.75",-,0
2017-02-22,"10,685.55","10,692.95","10,497.00",10514.8,"10,514.80",-,1
2017-02-23,"10,545.45","10,737.35","10,531.70",10689.65,"10,689.65",-,0
2017-02-27,"10,663.25","10,776.65","10,658.30",10706.7,"10,706.70",-,0
2017-02-28,"10,732.80","10,759.40","10,645.30",10680.95,"10,680.95",-,0
2017-03-01,"10,674.85","10,777.60","10,658.40",10748.05,"10,748.05",-,0
2017-03-02,"10,779.65","10,806.95","10,717.00",10741.6,"10,741.60",-,0
2017-03-03,"10,701.35","10,819.30","10,657.70",10806.25,"10,806.25",-,0
2017-03-06,"10,736.80","10,812.65","10,706.75",10779.05,"10,779.05",-,0
2017-03-07,"10,794.30","10,820.10","10,750.90",10799.1,"10,799.10",-,0
2017-03-08,"10,791.45","10,793.50","10,687.45",10739.45,"10,739.45",-,0
2017-03-09,"10,753.70","10,757.70","10,694.45",10724.75,"10,724.75",-,0
2017-03-10,"10,758.20","10,821.85","10,718.35",10749.85,"10,749.85",-,0
2017-03-14,"10,850.00","10,927.30","10,821.40",10879.25,"10,879.25",-,0
2017-03-15,"10,899.95","10,905.95","10,677.75",10696.55,"10,696.55",-,1
2017-03-16,"10,765.65","10,838.15","10,752.20",10822.1,"10,822.10",-,0
2017-03-17,"10,893.85","10,920.35","10,787.20",10900.75,"10,900.75",-,0
2017-03-20,"10,877.15","10,879.45","10,750.60",10776.75,"10,776.75",-,1
2017-03-21,"10,769.10","10,823.70","10,751.30",10787.2,"10,787.20",-,0
2017-03-22,"10,717.10","10,831.75","10,710.80",10783.3,"10,783.30",-,0
2017-03-23,"10,794.25","10,863.85","10,785.70",10850.8,"10,850.80",-,0
2017-03-24,"10,843.25","10,851.45","10,753.45",10768.95,"10,768.95",-,0
2017-03-27,"10,735.50","10,787.20","10,630.85",10648.5,"10,648.50",-,1
2017-03-28,"10,675.05","10,749.10","10,658.55",10681.05,"10,681.05",-,0
2017-03-29,"10,712.00","10,761.05","10,661.05",10741.25,"10,741.25",-,0
2017-03-30,"10,734.95","10,767.80","10,692.90",10730.75,"10,730.75",-,0
2017-03-31,"10,735.60","10,752.35","10,634.90",10703.25,"10,703.25",-,0
2017-04-03,"10,728.65","10,732.85","10,571.50",10592.0,"10,592.00",-,1
2017-04-05,"10,596.25","10,597.20","10,493.00",10510.3,"10,510.30",-,0
2017-04-06,"10,499.75","10,545.60","10,475.85",10538.15,"10,538.15",-,0
2017-04-07,"10,532.45","10,568.80","10,470.55",10485.75,"10,485.75",-,0
2017-04-10,"10,511.60","10,542.70","10,304.95",10338.15,"10,338.15",-,1
2017-04-11,"10,341.55","10,422.30","10,332.45",10398.85,"10,398.85",-,0
2017-04-12,"10,408.15","10,420.35","10,290.50",10323.45,"10,323.45",-,0
2017-04-13,"10,339.85","10,407.15","10,034.60",10064.2,"10,064.20",-,1
2017-04-17,"10,045.40","10,056.55","9,975.45",10000.9,"10,000.90",-,0
2017-04-18,"10,021.15","10,075.80","9,964.65",9981.55,"9,981.55",-,0
2017-04-19,"9,925.25","10,059.45","9,901.65",9944.8,"9,944.80",-,0
2017-04-20,"9,965.80","10,056.25","9,948.95",10039.05,"10,039.05",-,0
2017-04-21,"10,083.50","10,103.80","9,978.50",10008.15,"10,008.15",-,0
2017-04-24,"9,979.80","10,070.95","9,938.60",10058.35,"10,058.35",-,0
2017-04-25,"10,081.55","10,113.00","10,038.15",10091.25,"10,091.25",-,0
2017-04-26,"10,157.60","10,162.65","9,944.40",9966.75,"9,966.75",-,1
2017-04-27,"9,965.05","10,045.50","9,965.05",10012.35,"10,012.35",-,0
2017-04-28,"10,020.45","10,023.70","9,920.70",9943.7,"9,943.70",-,0
2017-05-02,"10,000.80","10,042.85","9,960.20",10006.35,"10,006.35",-,0
2017-05-03,"10,043.00","10,151.35","9,995.25",10131.05,"10,131.05",-,0
2017-05-04,"10,155.05","10,170.00","10,055.00",10106.5,"10,106.50",-,0
2017-05-05,"10,084.50","10,101.95","10,031.10",10086.35,"10,086.35",-,0
2017-05-08,"10,113.80","10,222.15","10,085.60",10209.15,"10,209.15",-,0
2017-05-09,"10,246.00","10,294.25","10,211.40",10279.6,"10,279.60",-,0
2017-05-10,"10,283.35","10,296.45","10,183.80",10219.55,"10,219.55",-,0
2017-05-11,"10,293.30","10,300.50","10,216.30",10256.1,"10,256.10",-,0
2017-05-12,"10,275.60","10,378.80","10,264.40",10367.3,"10,367.30",-,0
2017-05-15,"10,399.70","10,400.45","10,293.40",10339.75,"10,339.75",-,0
2017-05-16,"10,364.40","10,474.45","10,356.55",10461.3,"10,461.30",-,0
2017-05-17,"10,461.00","10,485.70","10,371.55",10437.3,"10,437.30",-,0
2017-05-18,"10,382.40","10,705.90","10,371.70",10545.6,"10,545.60",-,0
2017-05-19,"10,565.75","10,574.60","10,410.30",10456.35,"10,456.35",-,0
2017-05-22,"10,486.80","10,538.65","10,454.95",10504.85,"10,504.85",-,0
2017-05-23,"10,535.90","10,583.20","10,480.75",10510.2,"10,510.20",-,0
2017-05-24,"10,510.95","10,536.15","10,444.20",10509.2,"10,509.20",-,0
2017-05-25,"10,568.15","10,761.05","10,546.90",10738.35,"10,738.35",-,0
2017-05-26,"10,741.75","10,792.75","10,683.75",10735.4,"10,735.40",-,0
2017-05-29,"10,611.45","10,633.30","10,467.35",10568.35,"10,568.35",-,1
2017-05-30,"10,535.35","10,627.25","10,496.30",10609.0,"10,609.00",-,0
2017-05-31,"10,589.80","10,617.45","10,522.65",10549.1,"10,549.10",-,0
2017-06-01,"10,508.70","10,625.35","10,478.40",10574.7,"10,574.70",-,0
2017-06-02,"10,598.50","10,647.00","10,564.10",10608.95,"10,608.95",-,0
2017-06-05,"10,608.85","10,677.65","10,585.70",10660.1,"10,660.10",-,0
2017-06-06,"10,749.40","11,016.10","10,733.65",10907.25,"10,907.25",-,0
2017-06-07,"10,930.40","10,941.15","10,533.15",10701.25,"10,701.25",-,1
2017-06-08,"10,684.80","10,696.85","10,520.95",10550.0,"10,550.00",-,1
2017-06-09,"10,484.30","10,500.10","10,373.10",10442.65,"10,442.65",-,1
2017-06-12,"10,412.50","10,512.25","10,314.40",10470.75,"10,470.75",-,0
2017-06-13,"10,389.30","10,458.55","10,318.95",10339.0,"10,339.00",-,1
2017-06-14,"10,370.25","10,375.60","10,291.50",10366.1,"10,366.10",-,0
2017-06-15,"10,383.90","10,385.10","10,262.05",10278.05,"10,278.05",-,0
2017-06-16,"10,262.70","10,326.95","10,161.50",10189.5,"10,189.50",-,0
2017-06-19,"10,214.15","10,247.45","10,162.00",10197.9,"10,197.90",-,0
2017-06-20,"10,220.10","10,300.70","10,177.30",10289.95,"10,289.95",-,0
2017-06-21,"10,289.20","10,289.20","10,191.70",10223.4,"10,223.40",-,0
2017-06-22,"10,255.75","10,354.65","10,167.10",10199.55,"10,199.55",-,0
2017-06-23,"10,226.25","10,253.40","10,155.85",10170.6,"10,170.60",-,0
2017-06-27,"10,160.00","10,203.00","10,045.10",10068.85,"10,068.85",-,1
2017-06-28,"10,100.65","10,148.95","10,060.65",10133.55,"10,133.55",-,0
2017-06-29,"10,183.30","10,238.95","10,105.90",10124.4,"10,124.40",-,0
2017-06-30,"10,098.55","10,173.85","10,071.55",10155.05,"10,155.05",-,0
2017-07-03,"10,174.30","10,209.95","10,075.80",10189.85,"10,189.85",-,0
2017-07-04,"10,215.25","10,256.55","10,150.00",10213.4,"10,213.40",-,0
2017-07-05,"10,196.05","10,196.05","10,137.00",10160.65,"10,160.65",-,0
2017-07-06,"10,151.55","10,198.20","10,127.05",10148.9,"10,148.90",-,0
2017-07-07,"10,125.65","10,151.50","10,073.95",10087.8,"10,087.80",-,0
2017-07-10,"10,214.30","10,377.10","9,946.35",10360.1,"10,360.10",-,0
2017-07-11,"10,333.30","10,611.95","10,333.30",10430.0,"10,430.00",-,0
2017-07-12,"10,440.70","10,467.90","10,385.65",10401.5,"10,401.50",-,0
2017-07-13,"10,428.10","10,495.50","10,394.95",10440.55,"10,440.55",-,0
2017-07-14,"10,442.55","10,463.30","10,306.80",10330.65,"10,330.65",-,1
2017-07-17,"10,371.70","10,512.80","10,356.95",10445.85,"10,445.85",-,0
2017-07-18,"10,455.15","10,608.90","10,454.95",10493.2,"10,493.20",-,0
2017-07-19,"10,506.75","10,606.55","10,494.05",10583.8,"10,583.80",-,0
2017-07-20,"10,587.45","10,593.95","10,474.85",10491.15,"10,491.15",-,0
2017-07-21,"10,573.00","10,726.10","10,561.95",10711.55,"10,711.55",-,0
2017-07-24,"10,734.15","10,846.55","10,734.05",10823.55,"10,823.55",-,0
2017-07-25,"10,813.60","10,827.45","10,738.50",10810.35,"10,810.35",-,0
2017-07-26,"10,810.70","10,839.35","10,752.30",10782.95,"10,782.95",-,0
2017-07-27,"10,795.10","10,905.20","10,577.95",10612.3,"10,612.30",-,1
2017-07-28,"10,627.50","10,722.70","10,511.10",10699.45,"10,699.45",-,0
2017-07-31,"10,665.30","10,802.40","10,637.80",10755.75,"10,755.75",-,0
2017-08-01,"10,808.10","10,887.80","10,767.40",10801.85,"10,801.85",-,0
2017-08-02,"10,806.80","10,836.65","10,702.30",10727.35,"10,727.35",-,0
2017-08-03,"10,736.50","10,762.50","10,672.75",10682.5,"10,682.50",-,0
2017-08-04,"10,695.15","10,771.85","10,681.65",10757.95,"10,757.95",-,0
2017-08-07,"10,749.70","10,757.90","10,659.45",10678.8,"10,678.80",-,0
2017-08-08,"10,700.80","10,708.30","10,581.85",10623.7,"10,623.70",-,0
2017-08-09,"10,607.40","10,655.35","10,594.45",10613.55,"10,613.55",-,0
2017-08-10,"10,590.35","10,700.90","10,586.15",10662.35,"10,662.35",-,0
2017-08-11,"10,623.65","10,718.15","10,587.70",10647.05,"10,647.05",-,0
2017-08-14,"10,669.15","10,692.45","10,569.10",10587.3,"10,587.30",-,0
2017-08-16,"10,621.10","10,683.80","10,575.05",10659.7,"10,659.70",-,0
2017-08-17,"10,784.60","10,839.95","10,688.85",10797.8,"10,797.80",-,0
2017-08-18,"10,768.00","10,768.00","10,474.70",10570.0,"10,570.00",-,1
2017-08-21,"10,574.30","10,618.05","10,408.45",10440.05,"10,440.05",-,1
2017-08-22,"10,533.40","10,541.85","10,422.00",10446.25,"10,446.25",-,0
2017-08-23,"10,479.65","10,509.60","10,401.05",10478.25,"10,478.25",-,0
2017-08-24,"10,550.20","10,566.85","10,486.05",10503.9,"10,503.90",-,0
2017-08-28,"10,603.45","10,638.40","10,574.50",10592.3,"10,592.30",-,0
2017-08-29,"10,593.00","10,596.15","10,475.50",10506.0,"10,506.00",-,0
2017-08-30,"10,565.20","10,580.00","10,474.15",10493.25,"10,493.25",-,0
2017-08-31,"10,528.05","10,578.70","10,453.10",10558.25,"10,558.25",-,0
2017-09-01,"10,537.60","10,563.80","10,455.65",10514.4,"10,514.40",-,0
2017-09-05,"10,455.55","10,506.50","10,427.50",10498.0,"10,498.00",-,0
2017-09-06,"10,472.10","10,484.65","10,407.90",10421.65,"10,421.65",-,0
2017-09-07,"10,466.05","10,477.30","10,423.25",10460.95,"10,460.95",-,0
2017-09-08,"10,488.95","10,499.30","10,444.30",10456.65,"10,456.65",-,0
2017-09-11,"10,496.70","10,520.75","10,447.25",10459.5,"10,459.50",-,0
2017-09-12,"10,514.15","10,517.50","10,443.20",10501.1,"10,501.10",-,0
2017-09-13,"10,520.75","10,593.00","10,475.90",10505.3,"10,505.30",-,0
2017-09-14,"10,438.20","10,505.25","10,428.45",10496.05,"10,496.05",-,0
2017-09-15,"10,519.65","10,621.65","10,479.95",10599.75,"10,599.75",-,0
2017-09-18,"10,601.40","10,675.05","10,601.35",10649.5,"10,649.50",-,0
2017-09-19,"10,658.35","10,668.65","10,611.90",10654.85,"10,654.85",-,0
2017-09-20,"10,694.00","10,694.00","10,588.15",10651.35,"10,651.35",-,0
2017-09-21,"10,652.55","10,670.75","10,599.95",10653.85,"10,653.85",-,0
2017-09-22,"10,628.50","10,672.95","10,593.25",10632.1,"10,632.10",-,0
2017-09-25,"10,604.30","10,653.55","10,513.30",10569.15,"10,569.15",-,0
2017-09-26,"10,575.20","10,604.15","10,481.95",10548.5,"10,548.50",-,0
2017-09-27,"10,576.25","10,587.05","10,516.40",10544.2,"10,544.20",-,0
2017-09-28,"10,544.15","10,613.25","10,470.55",10521.9,"10,521.90",-,0
2017-09-29,"10,543.40","10,576.95","10,454.05",10475.35,"10,475.35",-,0
2017-10-03,"10,534.45","10,568.50","10,507.55",10546.1,"10,546.10",-,0
2017-10-04,"10,551.75","10,578.35","10,502.15",10539.85,"10,539.85",-,0
2017-10-05,"10,546.45","10,581.30","10,514.25",10524.65,"10,524.65",-,0
2017-10-06,"10,532.20","10,665.60","10,527.55",10655.35,"10,655.35",-,0
2017-10-09,"10,637.35","10,694.25","10,622.80",10680.2,"10,680.20",-,0
2017-10-10,"10,734.55","10,771.95","10,712.05",10726.2,"10,726.20",-,0
2017-10-11,"10,722.10","10,811.05","10,720.45",10785.25,"10,785.25",-,0
2017-10-12,"10,801.30","10,891.25","10,782.70",10881.3,"10,881.30",-,0
2017-10-13,"10,915.05","10,997.10","10,880.00",10924.2,"10,924.20",-,0
2017-10-16,"10,936.85","10,978.00","10,921.90",10961.6,"10,961.60",-,0
2017-10-17,"10,946.85","11,006.65","10,910.40",10942.7,"10,942.70",-,0
2017-10-18,"10,943.30","11,014.05","10,898.65",10910.15,"10,910.15",-,0
2017-10-19,"10,911.50","10,934.85","10,872.80",10890.8,"10,890.80",-,0
2017-10-23,"10,901.25","11,013.40","10,863.15",10997.85,"10,997.85",-,0
2017-10-24,"11,056.35","11,057.30","10,860.35",10884.8,"10,884.80",-,1
2017-10-25,"10,829.80","10,986.50","10,799.35",10925.45,"10,925.45",-,0
2017-10-26,"10,915.65","10,945.45","10,836.00",10883.05,"10,883.05",-,0
2017-10-27,"10,901.30","10,911.65","10,831.25",10862.05,"10,862.05",-,0
2017-10-30,"10,892.55","10,913.90","10,842.95",10854.3,"10,854.30",-,0
2017-10-31,"10,793.10","10,870.55","10,781.00",10837.9,"10,837.90",-,0
2017-11-01,"10,877.85","10,887.80","10,772.25",10817.3,"10,817.30",-,0
2017-11-02,"10,802.50","10,884.50","10,788.00",10845.85,"10,845.85",-,0
2017-11-03,"10,840.30","10,873.95","10,824.95",10839.05,"10,839.05",-,0
2017-11-06,"10,834.00","10,952.35","10,820.05",10929.9,"10,929.90",-,0
2017-11-07,"10,942.40","11,243.20","10,934.50",11172.1,"11,172.10",-,0
2017-11-08,"11,227.70","11,306.45","11,197.60",11245.9,"11,245.90",-,0
2017-11-09,"11,275.45","11,301.25","11,201.65",11248.45,"11,248.45",-,0
2017-11-10,"11,270.00","11,272.00","11,151.10",11222.55,"11,222.55",-,0
2017-11-13,"11,188.50","11,341.50","11,188.50",11236.2,"11,236.20",-,0
2017-11-14,"11,240.55","11,275.65","11,139.80",11168.75,"11,168.75",-,0
2017-11-15,"11,158.00","11,211.70","11,110.80",11122.9,"11,122.90",-,0
2017-11-16,"11,145.55","11,343.60","11,059.00",11317.25,"11,317.25",-,0
2017-11-17,"11,311.95","11,311.95","11,127.00",11150.0,"11,150.00",-,1
2017-11-20,"11,161.70","11,173.65","11,072.95",11100.1,"11,100.10",-,0
2017-11-21,"11,120.80","11,166.35","11,087.15",11119.45,"11,119.45",-,0
2017-11-22,"11,133.80","11,167.65","11,098.65",11117.5,"11,117.50",-,0
2017-11-24,"11,240.40","11,352.55","11,235.75",11306.4,"11,306.40",-,0
2017-11-27,"11,290.85","11,326.00","11,239.40",11314.25,"11,314.25",-,0
2017-11-28,"11,303.35","11,324.90","11,242.85",11270.6,"11,270.60",-,0
2017-11-29,"11,266.95","11,299.35","11,211.15",11232.95,"11,232.95",-,0
2017-11-30,"11,233.50","11,241.80","11,060.10",11115.35,"11,115.35",-,1
2017-12-01,"11,123.60","11,180.40","10,930.95",10948.5,"10,948.50",-,1
2017-12-04,"11,007.95","11,138.10","10,901.10",11081.65,"11,081.65",-,0
2017-12-05,"11,079.35","11,121.85","11,005.90",11025.4,"11,025.40",-,0
2017-12-06,"11,024.55","11,099.05","11,006.20",11074.9,"11,074.90",-,0
2017-12-07,"11,075.55","11,178.80","11,057.45",11163.5,"11,163.50",-,0
2017-12-08,"11,189.80","11,249.30","11,159.75",11173.4,"11,173.40",-,0
2017-12-11,"11,178.90","11,343.15","11,170.45",11324.0,"11,324.00",-,0
2017-12-12,"11,327.70","11,341.75","11,251.70",11272.45,"11,272.45",-,0
2017-12-13,"11,257.05","11,328.75","11,210.70",11251.7,"11,251.70",-,0
2017-12-14,"11,257.95","11,307.90","11,174.65",11275.4,"11,275.40",-,0
2017-12-15,"11,299.60","11,337.00","11,245.55",11288.3,"11,288.30",-,0
2017-12-18,"11,211.80","11,345.40","11,096.60",11315.2,"11,315.20",-,0
2017-12-19,"11,324.55","11,334.05","11,214.60",11240.65,"11,240.65",-,0
2017-12-20,"11,267.40","11,322.20","11,198.60",11304.2,"11,304.20",-,0
2017-12-21,"11,317.50","11,406.40","11,288.75",11374.3,"11,374.30",-,0
2017-12-22,"11,368.20","11,532.75","11,345.25",11501.9,"11,501.90",-,0
2017-12-26,"11,503.00","11,531.25","11,454.90",11507.4,"11,507.40",-,0
2017-12-27,"11,490.30","11,538.70","11,465.60",11509.25,"11,509.25",-,0
2017-12-28,"11,481.80","11,549.80","11,460.80",11496.4,"11,496.40",-,0
2017-12-29,"11,479.50","11,689.75","11,430.65",11665.75,"11,665.75",-,0
2018-01-02,"11,587.85","11,655.50","11,558.45",11602.35,"11,602.35",-,0
2018-01-03,"11,617.35","11,693.35","11,573.25",11586.7,"11,586.70",-,0
2018-01-04,"11,599.05","11,607.75","11,510.40",11590.8,"11,590.80",-,0
2018-01-05,"11,575.45","11,691.45","11,541.80",11633.55,"11,633.55",-,0
2018-01-08,"11,674.35","11,793.85","11,661.50",11776.85,"11,776.85",-,0
2018-01-09,"11,805.35","11,819.35","11,685.75",11790.85,"11,790.85",-,0
2018-01-10,"11,803.85","12,076.25","11,762.50",12054.7,"12,054.70",-,0
2018-01-11,"12,060.80","12,178.80","12,045.45",12103.1,"12,103.10",-,0
2018-01-12,"12,144.80","12,146.75","12,004.40",12099.2,"12,099.20",-,0
2018-01-15,"12,103.50","12,214.65","11,971.95",11992.8,"11,992.80",-,0
2018-01-16,"12,036.55","12,487.25","12,027.30",12430.95,"12,430.95",-,0
2018-01-17,"12,473.05","12,653.25","12,432.75",12531.4,"12,531.40",-,0
2018-01-18,"12,565.85","12,605.15","12,431.80",12570.7,"12,570.70",-,0
2018-01-19,"12,577.25","12,668.55","12,485.30",12633.85,"12,633.85",-,0
2018-01-22,"12,544.60","12,924.60","12,521.15",12894.95,"12,894.95",-,0
2018-01-23,"12,919.30","13,084.20","12,898.25",13048.9,"13,048.90",-,0
2018-01-24,"13,020.30","13,553.95","13,005.95",13249.55,"13,249.55",-,0
2018-01-25,"13,257.90","13,259.15","12,996.75",13117.85,"13,117.85",-,0
2018-01-29,"13,113.20","13,328.05","13,096.45",13242.5,"13,242.50",-,0
2018-01-30,"13,193.00","13,238.50","13,071.85",13107.95,"13,107.95",-,1
2018-01-31,"13,050.85","13,142.85","12,943.35",12986.4,"12,986.40",-,0
2018-02-01,"12,965.60","13,141.75","12,812.95",12964.6,"12,964.60",-,0
2018-02-02,"12,872.50","13,130.25","12,846.20",12983.6,"12,983.60",-,0
2018-02-05,"12,878.70","13,104.80","12,845.00",12936.9,"12,936.90",-,0
2018-02-06,"12,516.20","12,750.70","12,490.75",12562.35,"12,562.35",-,1
2018-02-07,"12,667.60","12,680.30","12,419.40",12450.05,"12,450.05",-,0
2018-02-08,"12,556.80","12,764.75","12,468.50",12588.35,"12,588.35",-,0
2018-02-09,"12,449.70","12,556.20","12,350.40",12492.7,"12,492.70",-,0
2018-02-12,"12,544.70","12,591.95","12,390.90",12422.65,"12,422.65",-,0
2018-02-14,"12,438.20","12,546.00","12,346.00",12420.0,"12,420.00",-,0
2018-02-15,"12,497.50","12,584.25","12,439.05",12456.5,"12,456.50",-,0
2018-02-16,"12,512.75","12,687.45","12,412.10",12437.95,"12,437.95",-,0
2018-02-19,"12,474.15","12,479.40","12,228.80",12331.4,"12,331.40",-,0
2018-02-20,"12,272.95","12,491.60","12,268.55",12372.0,"12,372.00",-,0
2018-02-21,"12,490.50","12,703.85","12,452.35",12660.05,"12,660.05",-,0
2018-02-22,"12,663.65","12,794.00","12,631.85",12730.25,"12,730.25",-,0
2018-02-23,"12,784.10","12,888.00","12,701.10",12871.15,"12,871.15",-,0
2018-02-26,"12,864.60","12,903.90","12,692.35",12713.15,"12,713.15",-,1
2018-02-27,"12,777.25","12,797.35","12,688.00",12746.8,"12,746.80",-,0
2018-02-28,"12,744.40","12,904.20","12,696.35",12809.0,"12,809.00",-,0
2018-03-01,"12,823.90","12,842.65","12,736.40",12769.45,"12,769.45",-,0
2018-03-05,"12,768.55","12,890.95","12,684.30",12857.65,"12,857.65",-,0
2018-03-06,"12,924.45","12,930.55","12,667.45",12706.1,"12,706.10",-,1
2018-03-07,"12,767.45","12,856.55","12,650.25",12677.15,"12,677.15",-,0
2018-03-08,"12,757.00","12,802.15","12,645.75",12682.4,"12,682.40",-,0
2018-03-09,"12,710.35","12,805.35","12,656.65",12747.25,"12,747.25",-,0
2018-03-12,"12,825.25","13,012.35","12,813.25",12923.4,"12,923.40",-,0
2018-03-13,"12,778.35","12,842.20","12,663.30",12734.2,"12,734.20",-,1
2018-03-14,"12,725.20","12,840.45","12,711.25",12786.95,"12,786.95",-,0
2018-03-15,"12,815.60","12,860.00","12,727.80",12762.3,"12,762.30",-,0
2018-03-16,"12,776.25","12,778.60","12,606.60",12698.4,"12,698.40",-,0
2018-03-19,"12,660.90","12,725.35","12,392.70",12421.3,"12,421.30",-,1
2018-03-20,"12,385.00","12,644.60","12,375.40",12609.1,"12,609.10",-,0
2018-03-21,"12,665.75","12,698.35","12,554.15",12608.85,"12,608.85",-,0
2018-03-22,"12,607.65","12,638.95","12,454.50",12489.6,"12,489.60",-,0
2018-03-23,"12,292.65","12,564.75","12,281.20",12541.1,"12,541.10",-,0
2018-03-26,"12,536.60","12,542.55","12,392.25",12462.4,"12,462.40",-,0
2018-03-27,"12,539.50","12,566.50","12,444.70",12518.2,"12,518.20",-,0
2018-03-28,"12,468.70","12,573.10","12,424.55",12511.55,"12,511.55",-,0
2018-04-02,"12,542.30","12,723.40","12,541.35",12707.1,"12,707.10",-,0
2018-04-03,"12,637.80","12,708.15","12,557.05",12615.45,"12,615.45",-,0
2018-04-04,"12,689.90","12,689.90","12,442.15",12490.85,"12,490.85",-,0
2018-04-05,"12,617.45","12,695.80","12,578.95",12682.55,"12,682.55",-,0
2018-04-06,"12,685.30","12,687.40","12,569.25",12603.35,"12,603.35",-,0
2018-04-09,"12,605.35","12,640.30","12,506.40",12531.2,"12,531.20",-,0
2018-04-10,"12,532.25","12,618.80","12,519.45",12576.55,"12,576.55",-,0
2018-04-11,"12,629.40","12,785.30","12,608.85",12759.1,"12,759.10",-,0
2018-04-12,"12,782.05","13,219.55","12,766.65",13168.2,"13,168.20",-,0
2018-04-13,"13,240.65","13,380.40","13,085.05",13260.45,"13,260.45",-,0
2018-04-16,"12,936.30","13,242.05","12,935.25",13203.1,"13,203.10",-,0
2018-04-17,"13,177.10","13,194.40","13,094.00",13162.3,"13,162.30",-,0
2018-04-18,"13,185.20","13,218.45","13,106.30",13124.0,"13,124.00",-,0
2018-04-19,"13,192.95","13,295.70","13,157.85",13273.45,"13,273.45",-,0
2018-04-20,"13,379.35","13,964.30","13,371.85",13910.35,"13,910.35",-,0
2018-04-23,"13,897.65","14,294.15","13,836.50",14013.95,"14,013.95",-,0
2018-04-24,"13,976.70","14,071.55","13,704.85",13734.8,"13,734.80",-,1
2018-04-25,"13,737.50","13,972.65","13,665.70",13892.4,"13,892.40",-,0
2018-04-26,"13,836.95","14,056.15","13,827.10",14026.65,"14,026.65",-,0
2018-04-27,"14,015.70","14,070.35","13,766.75",13794.9,"13,794.90",-,1
2018-04-30,"13,818.85","14,094.10","13,810.55",13986.25,"13,986.25",-,0
2018-05-02,"13,985.55","13,985.55","13,723.65",13754.3,"13,754.30",-,1
2018-05-03,"13,759.45","13,759.45","13,430.75",13473.95,"13,473.95",-,1
2018-05-04,"13,488.75","13,488.80","13,302.90",13453.3,"13,453.30",-,0
2018-05-07,"13,533.55","13,563.85","13,395.85",13424.9,"13,424.90",-,0
2018-05-08,"13,453.95","13,474.25","13,297.20",13379.65,"13,379.65",-,0
2018-05-09,"13,397.85","13,538.40","13,390.90",13453.4,"13,453.40",-,0
2018-05-10,"13,505.25","13,566.05","13,403.30",13427.3,"13,427.30",-,0
2018-05-11,"13,457.90","13,519.15","13,393.30",13478.6,"13,478.60",-,0
2018-05-14,"13,480.10","13,495.50","13,358.20",13446.15,"13,446.15",-,0
2018-05-15,"13,441.55","13,614.65","13,419.70",13504.95,"13,504.95",-,0
2018-05-16,"13,474.05","13,585.15","13,466.60",13525.6,"13,525.60",-,0
2018-05-17,"13,606.65","13,625.50","13,461.05",13504.75,"13,504.75",-,0
2018-05-18,"13,487.35","13,526.95","13,412.85",13459.15,"13,459.15",-,0
2018-05-21,"13,485.45","13,572.15","13,434.10",13483.85,"13,483.85",-,0
2018-05-22,"13,453.80","13,530.55","13,420.10",13484.55,"13,484.55",-,0
2018-05-23,"13,517.30","13,615.40","13,435.50",13464.35,"13,464.35",-,0
2018-05-24,"13,563.65","13,797.95","13,543.65",13775.7,"13,775.70",-,0
2018-05-25,"13,854.10","13,963.70","13,715.50",13762.35,"13,762.35",-,0
2018-05-28,"13,832.95","13,832.95","13,457.60",13497.7,"13,497.70",-,1
2018-05-29,"13,535.45","13,631.30","13,482.05",13561.05,"13,561.05",-,0
2018-05-30,"13,548.85","13,627.05","13,480.55",13557.7,"13,557.70",-,0
